stamp,event,robot,role,x,y,raw
1779964530.231,pose,robot2,follower,-0.0991,0.6647,
1779964530.231,pose,robot1,leader,0.7034,0.0000,
1779964530.266,pose,robot1,leader,0.7091,0.0000,
1779964530.266,pose,robot2,follower,-0.1008,0.6561,
1779964530.301,pose,robot1,leader,0.7147,0.0000,
1779964530.301,pose,robot2,follower,-0.1025,0.6475,
1779964530.320,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964530.319462, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964530.326,role,robot1,leader,0.7147,0.0000,leader
1779964530.326,role,robot2,follower,-0.1025,0.6475,follower
1779964530.326,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.7147395684594502, ""y"": 2.9338446269600425e-11}, ""robot2"": {""last_goal"": {""x"": -0.08526043154054985, ""y"": 1.5602905591844527e-10}, ""role"": ""follower"", ""x"": -0.10249085994310807, ""y"": 0.6475331426108387}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964530.3259418, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964530.336,pose,robot2,follower,-0.1041,0.6389,
1779964530.336,pose,robot1,leader,0.7203,0.0000,
1779964530.371,pose,robot2,follower,-0.1056,0.6303,
1779964530.371,pose,robot1,leader,0.7255,0.0000,
1779964530.406,pose,robot1,leader,0.7307,0.0000,
1779964530.406,pose,robot2,follower,-0.1070,0.6217,
1779964530.441,pose,robot2,follower,-0.1083,0.6130,
1779964530.441,pose,robot1,leader,0.7358,0.0000,
1779964530.476,pose,robot2,follower,-0.1095,0.6044,
1779964530.476,pose,robot1,leader,0.7405,0.0000,
1779964530.511,pose,robot1,leader,0.7453,0.0000,
1779964530.512,pose,robot2,follower,-0.1105,0.5957,
1779964530.546,pose,robot1,leader,0.7498,0.0000,
1779964530.546,pose,robot2,follower,-0.1114,0.5870,
1779964530.581,pose,robot1,leader,0.7542,0.0000,
1779964530.581,pose,robot2,follower,-0.1122,0.5782,
1779964530.616,pose,robot2,follower,-0.1130,0.5695,
1779964530.616,pose,robot1,leader,0.7585,0.0000,
1779964530.651,pose,robot1,leader,0.7626,0.0000,
1779964530.652,pose,robot2,follower,-0.1136,0.5608,
1779964530.686,pose,robot1,leader,0.7666,0.0000,
1779964530.687,pose,robot2,follower,-0.1142,0.5521,
1779964530.721,pose,robot1,leader,0.7705,0.0000,
1779964530.721,pose,robot2,follower,-0.1146,0.5433,
1779964530.756,pose,robot1,leader,0.7743,0.0000,
1779964530.756,pose,robot2,follower,-0.1151,0.5346,
1779964530.791,pose,robot1,leader,0.7779,0.0000,
1779964530.791,pose,robot2,follower,-0.1154,0.5259,
1779964530.826,role,robot1,leader,0.7779,0.0000,leader
1779964530.826,role,robot2,follower,-0.1154,0.5259,follower
1779964530.826,pose,robot1,leader,0.7815,0.0000,
1779964530.826,event,,,,,"{""event"": ""target_reached"", ""leader"": ""robot1"", ""phase"": ""target_reached"", ""requirement_refs"": [""REQ-005"", ""REQ-006""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964530.8260007, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964530.827,pose,robot2,follower,-0.1157,0.5171,
1779964530.827,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.7778805363412558, ""y"": 2.4002040494966095e-11}, ""robot2"": {""last_goal"": {""x"": -0.022119463658744287, ""y"": 1.812385024043528e-10}, ""role"": ""follower"", ""x"": -0.11539890110659255, ""y"": 0.5258512933434709}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964530.8261359, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": true, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964530.861,pose,robot1,leader,0.7820,0.0000,
1779964530.861,pose,robot2,follower,-0.1159,0.5084,
1779964530.896,pose,robot1,leader,0.7820,0.0000,
1779964530.897,pose,robot2,follower,-0.1159,0.4996,
1779964530.931,pose,robot1,leader,0.7820,0.0000,
1779964530.931,pose,robot2,follower,-0.1159,0.4909,
1779964530.966,pose,robot1,leader,0.7820,0.0000,
1779964530.967,pose,robot2,follower,-0.1157,0.4821,
1779964531.002,pose,robot1,leader,0.7820,0.0000,
1779964531.002,pose,robot2,follower,-0.1154,0.4734,
1779964531.036,pose,robot2,follower,-0.1150,0.4646,
1779964531.037,pose,robot1,leader,0.7820,0.0000,
1779964531.072,pose,robot1,leader,0.7820,0.0000,
1779964531.072,pose,robot2,follower,-0.1145,0.4559,
1779964531.106,pose,robot2,follower,-0.1139,0.4472,
1779964531.107,pose,robot1,leader,0.7820,0.0000,
1779964531.142,pose,robot1,leader,0.7820,0.0000,
1779964531.142,pose,robot2,follower,-0.1132,0.4384,
1779964531.177,pose,robot1,leader,0.7820,0.0000,
1779964531.177,pose,robot2,follower,-0.1124,0.4297,
1779964531.212,pose,robot1,leader,0.7820,0.0000,
1779964531.212,pose,robot2,follower,-0.1115,0.4210,
1779964531.247,pose,robot1,leader,0.7820,0.0000,
1779964531.247,pose,robot2,follower,-0.1106,0.4123,
1779964531.281,pose,robot1,leader,0.7820,0.0000,
1779964531.282,pose,robot2,follower,-0.1096,0.4036,
1779964531.316,pose,robot1,leader,0.7820,0.0000,
1779964531.316,pose,robot2,follower,-0.1085,0.3949,
1779964531.320,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964531.3193357, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964531.326,role,robot1,leader,0.7820,0.0000,leader
1779964531.326,role,robot2,follower,-0.1085,0.3949,follower
1779964531.326,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.7820234458414661, ""y"": 2.356494312747743e-11}, ""robot2"": {""last_goal"": {""x"": -0.01797655415853394, ""y"": 1.8335901947123268e-10}, ""role"": ""follower"", ""x"": -0.10853260481475598, ""y"": 0.39493918530353156}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964531.3260324, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": true, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964531.326,event,,,,,"{""event"": ""target_reached"", ""leader"": ""robot1"", ""phase"": ""target_reached"", ""requirement_refs"": [""REQ-005"", ""REQ-006""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964531.3259866, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964531.352,pose,robot1,leader,0.7820,0.0000,
1779964531.352,pose,robot2,follower,-0.1074,0.3863,
1779964531.386,pose,robot1,leader,0.7820,0.0000,
1779964531.387,pose,robot2,follower,-0.1062,0.3776,
1779964531.421,pose,robot1,leader,0.7820,0.0000,
1779964531.422,pose,robot2,follower,-0.1050,0.3689,
1779964531.457,pose,robot1,leader,0.7820,0.0000,
1779964531.457,pose,robot2,follower,-0.1036,0.3603,
1779964531.492,pose,robot1,leader,0.7820,0.0000,
