stamp,event,robot,role,x,y,raw
1779964650.093,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.021772432924468777, ""y"": -0.005668561706649033}, ""robot2"": {""last_goal"": {""x"": -0.692499614518391, ""y"": 0.35463053937713823}, ""role"": ""follower"", ""x"": -1.854361943824073e-12, ""y"": 0.9999999999995415}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964650.0929468, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964650.122,pose,robot1,leader,0.0302,-0.0081,
1779964650.122,pose,robot2,follower,-0.0000,1.0000,
1779964650.157,pose,robot1,leader,0.0385,-0.0107,
1779964650.157,pose,robot2,follower,-0.0000,1.0000,
1779964650.191,pose,robot1,leader,0.0469,-0.0134,
1779964650.192,pose,robot2,follower,-0.0000,1.0000,
1779964650.226,pose,robot1,leader,0.0552,-0.0161,
1779964650.227,pose,robot2,follower,-0.0000,1.0000,
1779964650.262,pose,robot1,leader,0.0634,-0.0190,
1779964650.262,pose,robot2,follower,0.0000,1.0000,
1779964650.297,pose,robot1,leader,0.0717,-0.0220,
1779964650.297,pose,robot2,follower,-0.0000,1.0000,
1779964650.332,pose,robot1,leader,0.0799,-0.0250,
1779964650.332,pose,robot2,follower,-0.0000,1.0000,
1779964650.367,pose,robot1,leader,0.0881,-0.0281,
1779964650.367,pose,robot2,follower,-0.0000,1.0000,
1779964650.401,pose,robot1,leader,0.0962,-0.0313,
1779964650.402,pose,robot2,follower,-0.0000,1.0000,
1779964650.436,pose,robot1,leader,0.1043,-0.0346,
1779964650.436,pose,robot2,follower,-0.0000,1.0000,
1779964650.471,pose,robot1,leader,0.1124,-0.0379,
1779964650.471,pose,robot2,follower,-0.0000,1.0000,
1779964650.506,pose,robot1,leader,0.1205,-0.0413,
1779964650.507,pose,robot2,follower,-0.0000,1.0000,
1779964650.541,pose,robot1,leader,0.1285,-0.0447,
1779964650.542,pose,robot2,follower,-0.0000,1.0000,
1779964650.576,pose,robot1,leader,0.1366,-0.0482,
1779964650.576,pose,robot2,follower,-0.0000,1.0000,
1779964650.587,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964650.5869076, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964650.593,role,robot1,leader,0.1366,-0.0482,leader
1779964650.593,role,robot2,follower,-0.0000,1.0000,follower
1779964650.593,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.13657082202709697, ""y"": -0.04815334538124637}, ""robot2"": {""last_goal"": {""x"": -0.5735129952924787, ""y"": 0.32033135223978015}, ""role"": ""follower"", ""x"": -1.5835545805129062e-12, ""y"": 1.0000000000001625}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964650.5929012, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964650.611,pose,robot1,leader,0.1446,-0.0517,
1779964650.612,pose,robot2,follower,-0.0000,1.0000,
1779964650.646,pose,robot2,follower,-0.0000,1.0000,
1779964650.647,pose,robot1,leader,0.1526,-0.0552,
1779964650.681,pose,robot1,leader,0.1605,-0.0588,
1779964650.681,pose,robot2,follower,-0.0000,1.0000,
1779964650.716,pose,robot1,leader,0.1685,-0.0625,
1779964650.717,pose,robot2,follower,-0.0000,1.0000,
1779964650.751,pose,robot1,leader,0.1765,-0.0661,
1779964650.751,pose,robot2,follower,-0.0000,1.0000,
1779964650.786,pose,robot1,leader,0.1844,-0.0698,
1779964650.786,pose,robot2,follower,-0.0000,1.0000,
1779964650.821,pose,robot1,leader,0.1923,-0.0736,
1779964650.821,pose,robot2,follower,-0.0000,1.0000,
1779964650.856,pose,robot1,leader,0.2002,-0.0773,
1779964650.856,pose,robot2,follower,-0.0000,1.0000,
1779964650.891,pose,robot1,leader,0.2081,-0.0811,
1779964650.892,pose,robot2,follower,-0.0000,1.0000,
1779964650.927,pose,robot1,leader,0.2160,-0.0849,
1779964650.927,pose,robot2,follower,-0.0000,1.0000,
1779964650.961,pose,robot1,leader,0.2239,-0.0887,
1779964650.961,pose,robot2,follower,-0.0000,1.0000,
1779964650.996,pose,robot1,leader,0.2317,-0.0925,
1779964650.997,pose,robot2,follower,-0.0000,1.0000,
1779964651.031,pose,robot1,leader,0.2396,-0.0964,
1779964651.032,pose,robot2,follower,-0.0000,1.0000,
1779964651.066,pose,robot1,leader,0.2474,-0.1002,
1779964651.067,pose,robot2,follower,-0.0000,1.0000,
1779964651.093,role,robot1,leader,0.2474,-0.1002,leader
1779964651.093,role,robot2,follower,-0.0000,1.0000,follower
1779964651.093,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.24743698566182032, ""y"": -0.10023228939769274}, ""robot2"": {""last_goal"": {""x"": -0.4609816653002267, ""y"": 0.2714436648542787}, ""role"": ""follower"", ""x"": -1.324209930876482e-12, ""y"": 0.9999999999965702}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964651.092977, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964651.101,pose,robot1,leader,0.2553,-0.1041,
1779964651.102,pose,robot2,follower,-0.0000,1.0000,
1779964651.137,pose,robot1,leader,0.2631,-0.1080,
1779964651.137,pose,robot2,follower,-0.0000,1.0000,
1779964651.171,pose,robot1,leader,0.2709,-0.1119,
1779964651.172,pose,robot2,follower,-0.0000,1.0000,
1779964651.207,pose,robot1,leader,0.2788,-0.1159,
1779964651.207,pose,robot2,follower,-0.0000,1.0000,
1779964651.242,pose,robot1,leader,0.2866,-0.1198,
1779964651.242,pose,robot2,follower,-0.0000,1.0000,
1779964651.277,pose,robot1,leader,0.2944,-0.1237,
1779964651.277,pose,robot2,follower,-0.0000,1.0000,
1779964651.312,pose,robot1,leader,0.3022,-0.1277,
1779964651.312,pose,robot2,follower,-0.0011,0.9964,
1779964651.347,pose,robot1,leader,0.3100,-0.1317,
1779964651.347,pose,robot2,follower,-0.0039,0.9881,
1779964651.381,pose,robot1,leader,0.3178,-0.1356,
1779964651.382,pose,robot2,follower,-0.0068,0.9799,
1779964651.417,pose,robot1,leader,0.3256,-0.1396,
1779964651.417,pose,robot2,follower,-0.0099,0.9717,
1779964651.452,pose,robot1,leader,0.3334,-0.1436,
1779964651.452,pose,robot2,follower,-0.0131,0.9635,
1779964651.487,pose,robot1,leader,0.3411,-0.1476,
1779964651.487,pose,robot2,follower,-0.0164,0.9554,
1779964651.522,pose,robot1,leader,0.3489,-0.1516,
1779964651.522,pose,robot2,follower,-0.0198,0.9474,
1779964651.556,pose,robot1,leader,0.3567,-0.1556,
1779964651.557,pose,robot2,follower,-0.0234,0.9394,
1779964651.587,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964651.5870724, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964651.592,pose,robot1,leader,0.3645,-0.1596,
1779964651.592,pose,robot2,follower,-0.0270,0.9314,
1779964651.593,role,robot1,leader,0.3645,-0.1596,leader
1779964651.593,role,robot2,follower,-0.0270,0.9314,follower
1779964651.593,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.3644777287376677, ""y"": -0.15962566109619347}, ""robot2"": {""last_goal"": {""x"": -0.34323826748903385, ""y"": 0.21338649511972313}, ""role"": ""follower"", ""x"": -0.027014715921827887, ""y"": 0.9314347639194582}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964651.5929532, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964651.627,pose,robot1,leader,0.3723,-0.1636,
1779964651.627,pose,robot2,follower,-0.0308,0.9235,
1779964651.662,pose,robot1,leader,0.3800,-0.1677,
1779964651.662,pose,robot2,follower,-0.0346,0.9156,
1779964651.697,pose,robot1,leader,0.3878,-0.1717,
1779964651.697,pose,robot2,follower,-0.0385,0.9078,
1779964651.732,pose,robot1,leader,0.3956,-0.1757,
1779964651.732,pose,robot2,follower,-0.0424,0.9000,
1779964651.767,pose,robot1,leader,0.4033,-0.1798,
1779964651.767,pose,robot2,follower,-0.0463,0.8922,
1779964651.801,pose,robot1,leader,0.4111,-0.1838,
1779964651.802,pose,robot2,follower,-0.0502,0.8843,
1779964651.837,pose,robot1,leader,0.4188,-0.1878,
1779964651.837,pose,robot2,follower,-0.0540,0.8765,
1779964651.872,pose,robot1,leader,0.4266,-0.1919,
1779964651.872,pose,robot2,follower,-0.0579,0.8686,
1779964651.906,pose,robot1,leader,0.4344,-0.1959,
1779964651.906,pose,robot2,follower,-0.0617,0.8607,
1779964651.942,pose,robot1,leader,0.4421,-0.2000,
1779964651.942,pose,robot2,follower,-0.0654,0.8528,
1779964651.976,pose,robot1,leader,0.4499,-0.2040,
1779964651.977,pose,robot2,follower,-0.0692,0.8449,
1779964652.011,pose,robot1,leader,0.4576,-0.2081,
1779964652.012,pose,robot2,follower,-0.0729,0.8370,
1779964652.047,pose,robot1,leader,0.4654,-0.2122,
1779964652.047,pose,robot2,follower,-0.0766,0.8291,
1779964652.081,pose,robot1,leader,0.4731,-0.2162,
1779964652.082,pose,robot2,follower,-0.0803,0.8211,
1779964652.093,role,robot1,leader,0.4731,-0.2162,leader
1779964652.093,role,robot2,follower,-0.0803,0.8211,follower
