stamp,event,robot,role,x,y,raw
1779964450.174,pose,robot2,follower,-0.0000,1.0000,
1779964450.174,pose,robot1,leader,0.0012,0.0000,
1779964450.209,pose,robot2,follower,-0.0000,1.0000,
1779964450.209,pose,robot1,leader,0.0100,0.0000,
1779964450.244,pose,robot2,follower,-0.0000,1.0000,
1779964450.244,pose,robot1,leader,0.0187,0.0000,
1779964450.279,pose,robot2,follower,-0.0000,1.0000,
1779964450.280,pose,robot1,leader,0.0275,0.0000,
1779964450.314,pose,robot2,follower,-0.0000,1.0000,
1779964450.314,pose,robot1,leader,0.0362,0.0000,
1779964450.349,pose,robot1,leader,0.0450,0.0000,
1779964450.349,pose,robot2,follower,-0.0000,1.0000,
1779964450.384,pose,robot1,leader,0.0537,0.0000,
1779964450.384,pose,robot2,follower,-0.0000,1.0000,
1779964450.419,pose,robot2,follower,-0.0000,1.0000,
1779964450.419,pose,robot1,leader,0.0625,0.0000,
1779964450.454,pose,robot1,leader,0.0712,0.0000,
1779964450.454,pose,robot2,follower,-0.0000,1.0000,
1779964450.489,pose,robot1,leader,0.0800,0.0000,
1779964450.489,pose,robot2,follower,-0.0000,1.0000,
1779964450.523,pose,robot1,leader,0.0887,0.0000,
1779964450.524,pose,robot2,follower,-0.0000,1.0000,
1779964450.559,pose,robot2,follower,-0.0000,1.0000,
1779964450.559,pose,robot1,leader,0.0975,0.0000,
1779964450.565,role,robot1,leader,0.0975,0.0000,leader
1779964450.565,role,robot2,follower,-0.0000,1.0000,follower
1779964450.566,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.09749999991857683, ""y"": 4.7543916277350905e-12}, ""robot2"": {""last_goal"": {""x"": -0.7025000000814232, ""y"": 9.493972066117845e-12}, ""role"": ""follower"", ""x"": -1.854361943824073e-12, ""y"": 0.9999999999995415}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964450.5652423, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964450.594,pose,robot2,follower,-0.0000,1.0000,
1779964450.594,pose,robot1,leader,0.1062,0.0000,
1779964450.629,pose,robot1,leader,0.1150,0.0000,
1779964450.629,pose,robot2,follower,-0.0000,1.0000,
1779964450.664,pose,robot1,leader,0.1237,0.0000,
1779964450.664,pose,robot2,follower,-0.0000,1.0000,
1779964450.699,pose,robot1,leader,0.1325,0.0000,
1779964450.699,pose,robot2,follower,-0.0000,1.0000,
1779964450.734,pose,robot1,leader,0.1412,0.0000,
1779964450.734,pose,robot2,follower,0.0000,1.0000,
1779964450.769,pose,robot1,leader,0.1500,0.0000,
1779964450.769,pose,robot2,follower,-0.0000,1.0000,
1779964450.804,pose,robot2,follower,-0.0000,1.0000,
1779964450.804,pose,robot1,leader,0.1587,0.0000,
1779964450.839,pose,robot1,leader,0.1675,0.0000,
1779964450.839,pose,robot2,follower,-0.0000,1.0000,
1779964450.874,pose,robot1,leader,0.1762,0.0000,
1779964450.874,pose,robot2,follower,-0.0000,1.0000,
1779964450.909,pose,robot2,follower,-0.0000,1.0000,
1779964450.909,pose,robot1,leader,0.1850,0.0000,
1779964450.944,pose,robot1,leader,0.1937,0.0000,
1779964450.944,pose,robot2,follower,-0.0000,1.0000,
1779964450.979,pose,robot2,follower,-0.0000,1.0000,
1779964450.979,pose,robot1,leader,0.2025,0.0000,
1779964451.014,pose,robot1,leader,0.2112,0.0000,
1779964451.014,pose,robot2,follower,-0.0000,1.0000,
1779964451.049,pose,robot1,leader,0.2200,0.0000,
1779964451.049,pose,robot2,follower,-0.0000,1.0000,
1779964451.061,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964451.0608182, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964451.065,role,robot1,leader,0.2200,0.0000,leader
1779964451.065,role,robot2,follower,-0.0000,1.0000,follower
1779964451.066,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.21999999990059216, ""y"": 1.3484689713557218e-11}, ""robot2"": {""last_goal"": {""x"": -0.5800000000994079, ""y"": 2.9349030550717125e-11}, ""role"": ""follower"", ""x"": -1.5835545805129062e-12, ""y"": 1.0000000000001625}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964451.0653515, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964451.084,pose,robot1,leader,0.2287,0.0000,
1779964451.084,pose,robot2,follower,-0.0000,1.0000,
1779964451.119,pose,robot1,leader,0.2375,0.0000,
1779964451.119,pose,robot2,follower,-0.0000,1.0000,
1779964451.154,pose,robot1,leader,0.2462,0.0000,
1779964451.154,pose,robot2,follower,-0.0000,1.0000,
1779964451.189,pose,robot1,leader,0.2550,0.0000,
1779964451.189,pose,robot2,follower,-0.0000,1.0000,
1779964451.224,pose,robot1,leader,0.2637,0.0000,
1779964451.224,pose,robot2,follower,-0.0000,1.0000,
1779964451.259,pose,robot1,leader,0.2725,0.0000,
1779964451.259,pose,robot2,follower,-0.0000,1.0000,
1779964451.294,pose,robot2,follower,-0.0000,1.0000,
1779964451.294,pose,robot1,leader,0.2812,0.0000,
1779964451.329,pose,robot2,follower,-0.0000,1.0000,
1779964451.329,pose,robot1,leader,0.2900,0.0000,
1779964451.364,pose,robot2,follower,-0.0000,1.0000,
1779964451.364,pose,robot1,leader,0.2987,0.0000,
1779964451.399,pose,robot1,leader,0.3075,0.0000,
1779964451.399,pose,robot2,follower,-0.0000,1.0000,
1779964451.434,pose,robot1,leader,0.3162,0.0000,
1779964451.434,pose,robot2,follower,-0.0000,1.0000,
1779964451.469,pose,robot1,leader,0.3250,0.0000,
1779964451.469,pose,robot2,follower,-0.0000,1.0000,
1779964451.504,pose,robot1,leader,0.3337,0.0000,
1779964451.504,pose,robot2,follower,-0.0000,1.0000,
1779964451.539,pose,robot1,leader,0.3425,0.0000,
1779964451.539,pose,robot2,follower,-0.0000,1.0000,
1779964451.565,role,robot1,leader,0.3425,0.0000,leader
1779964451.565,role,robot2,follower,-0.0000,1.0000,follower
1779964451.566,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.3424999998826661, ""y"": 2.1810003945915593e-11}, ""robot2"": {""last_goal"": {""x"": -0.45750000011733394, ""y"": 5.3106870588176204e-11}, ""role"": ""follower"", ""x"": -1.3211008427000014e-12, ""y"": 0.9999999999964081}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964451.5652134, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964451.574,pose,robot1,leader,0.3512,0.0000,
1779964451.575,pose,robot2,follower,-0.0000,1.0000,
1779964451.609,pose,robot1,leader,0.3600,0.0000,
1779964451.609,pose,robot2,follower,-0.0000,1.0000,
1779964451.644,pose,robot1,leader,0.3687,0.0000,
1779964451.644,pose,robot2,follower,-0.0000,1.0000,
1779964451.679,pose,robot1,leader,0.3775,0.0000,
1779964451.679,pose,robot2,follower,-0.0005,0.9975,
1779964451.714,pose,robot1,leader,0.3862,0.0000,
1779964451.714,pose,robot2,follower,-0.0023,0.9890,
1779964451.749,pose,robot1,leader,0.3950,0.0000,
1779964451.749,pose,robot2,follower,-0.0043,0.9805,
1779964451.784,pose,robot1,leader,0.4037,0.0000,
1779964451.784,pose,robot2,follower,-0.0064,0.9720,
1779964451.819,pose,robot1,leader,0.4125,0.0000,
1779964451.819,pose,robot2,follower,-0.0087,0.9635,
1779964451.854,pose,robot1,leader,0.4212,0.0000,
1779964451.854,pose,robot2,follower,-0.0110,0.9551,
1779964451.889,pose,robot1,leader,0.4300,0.0000,
1779964451.889,pose,robot2,follower,-0.0135,0.9467,
1779964451.924,pose,robot2,follower,-0.0161,0.9383,
1779964451.924,pose,robot1,leader,0.4387,0.0000,
1779964451.959,pose,robot1,leader,0.4475,0.0000,
1779964451.959,pose,robot2,follower,-0.0187,0.9300,
1779964451.994,pose,robot2,follower,-0.0215,0.9217,
1779964451.994,pose,robot1,leader,0.4562,0.0000,
1779964452.029,pose,robot1,leader,0.4650,0.0000,
1779964452.029,pose,robot2,follower,-0.0243,0.9134,
1779964452.061,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964452.0608206, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964452.064,pose,robot1,leader,0.4737,0.0000,
1779964452.064,pose,robot2,follower,-0.0272,0.9052,
1779964452.066,role,robot1,leader,0.4737,0.0000,leader
1779964452.066,role,robot2,follower,-0.0272,0.9052,follower
1779964452.066,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.47374999986348354, ""y"": 2.8754143652599254e-11}, ""robot2"": {""last_goal"": {""x"": -0.3262500001365165, ""y"": 8.272086486013488e-11}, ""role"": ""follower"", ""x"": -0.02720785127733621, ""y"": 0.905161822552753}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964452.06531, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964452.099,pose,robot2,follower,-0.0302,0.8969,
1779964452.099,pose,robot1,leader,0.4825,0.0000,
1779964452.134,pose,robot2,follower,-0.0332,0.8887,
1779964452.134,pose,robot1,leader,0.4912,0.0000,
1779964452.169,pose,robot1,leader,0.5000,0.0000,
1779964452.169,pose,robot2,follower,-0.0363,0.8805,
1779964452.204,pose,robot1,leader,0.5087,0.0000,
1779964452.204,pose,robot2,follower,-0.0394,0.8724,
1779964452.239,pose,robot1,leader,0.5175,0.0000,
1779964452.239,pose,robot2,follower,-0.0425,0.8642,
1779964452.274,pose,robot1,leader,0.5262,0.0000,
1779964452.274,pose,robot2,follower,-0.0456,0.8560,
1779964452.309,pose,robot1,leader,0.5350,0.0000,
1779964452.309,pose,robot2,follower,-0.0486,0.8478,
1779964452.344,pose,robot1,leader,0.5437,0.0000,
1779964452.344,pose,robot2,follower,-0.0516,0.8396,
1779964452.379,pose,robot1,leader,0.5525,0.0000,
1779964452.379,pose,robot2,follower,-0.0546,0.8313,
1779964452.414,pose,robot2,follower,-0.0576,0.8231,
1779964452.414,pose,robot1,leader,0.5612,0.0000,
1779964452.449,pose,robot2,follower,-0.0605,0.8149,
1779964452.449,pose,robot1,leader,0.5700,0.0000,
1779964452.484,pose,robot1,leader,0.5787,0.0000,
1779964452.484,pose,robot2,follower,-0.0635,0.8066,
1779964452.519,pose,robot1,leader,0.5875,0.0000,
1779964452.519,pose,robot2,follower,-0.0664,0.7984,
1779964452.554,pose,robot2,follower,-0.0693,0.7901,
1779964452.554,pose,robot1,leader,0.5962,0.0000,
1779964452.565,role,robot1,leader,0.5962,0.0000,leader
1779964452.566,role,robot2,follower,-0.0693,0.7901,follower
1779964452.566,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.5962499998455886, ""y"": 3.234373950353855e-11}, ""robot2"": {""last_goal"": {""x"": -0.20375000015441147, ""y"": 1.1752889700041846e-10}, ""role"": ""follower"", ""x"": -0.06930380388386152, ""y"": 0.7901261903224368}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964452.5653207, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964452.589,pose,robot1,leader,0.6049,0.0000,
1779964452.589,pose,robot2,follower,-0.0722,0.7819,
1779964452.624,pose,robot1,leader,0.6134,0.0000,
1779964452.624,pose,robot2,follower,-0.0751,0.7736,
1779964452.659,pose,robot1,leader,0.6219,0.0000,
1779964452.659,pose,robot2,follower,-0.0779,0.7653,
1779964452.694,pose,robot1,leader,0.6299,0.0000,
1779964452.694,pose,robot2,follower,-0.0807,0.7570,
1779964452.729,pose,robot1,leader,0.6377,0.0000,
1779964452.729,pose,robot2,follower,-0.0835,0.7487,
1779964452.764,pose,robot1,leader,0.6454,0.0000,
1779964452.764,pose,robot2,follower,-0.0861,0.7404,
1779964452.799,pose,robot1,leader,0.6528,0.0000,
1779964452.799,pose,robot2,follower,-0.0886,0.7320,
1779964452.834,pose,robot1,leader,0.6602,0.0000,
1779964452.834,pose,robot2,follower,-0.0911,0.7236,
1779964452.869,pose,robot1,leader,0.6675,0.0000,
1779964452.869,pose,robot2,follower,-0.0934,0.7152,
1779964452.904,pose,robot2,follower,-0.0957,0.7067,
1779964452.904,pose,robot1,leader,0.6743,0.0000,
1779964452.938,pose,robot1,leader,0.6810,0.0000,
1779964452.939,pose,robot2,follower,-0.0979,0.6983,
1779964452.973,pose,robot1,leader,0.6876,0.0000,
1779964452.974,pose,robot2,follower,-0.1001,0.6898,
1779964453.008,pose,robot1,leader,0.6937,0.0000,
1779964453.009,pose,robot2,follower,-0.1021,0.6813,
1779964453.043,pose,robot1,leader,0.6999,0.0000,
1779964453.044,pose,robot2,follower,-0.1041,0.6728,
1779964453.061,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964453.0609906, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964453.065,role,robot1,leader,0.6999,0.0000,leader
1779964453.065,role,robot2,follower,-0.1041,0.6728,follower
1779964453.065,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.699864917948243, ""y"": 3.037098207147451e-11}, ""robot2"": {""last_goal"": {""x"": -0.10013508205175703, ""y"": 1.5177291424694492e-10}, ""role"": ""follower"", ""x"": -0.10412517670332187, ""y"": 0.6727658500285714}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964453.0653179, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964453.078,pose,robot1,leader,0.7058,0.0000,
1779964453.079,pose,robot2,follower,-0.1061,0.6642,
1779964453.114,pose,robot1,leader,0.7115,0.0000,
1779964453.114,pose,robot2,follower,-0.1080,0.6557,
1779964453.149,pose,robot1,leader,0.7171,0.0000,
1779964453.149,pose,robot2,follower,-0.1098,0.6471,
1779964453.183,pose,robot1,leader,0.7225,0.0000,
1779964453.184,pose,robot2,follower,-0.1116,0.6386,
1779964453.218,pose,robot1,leader,0.7276,0.0000,
1779964453.219,pose,robot2,follower,-0.1133,0.6300,
1779964453.254,pose,robot1,leader,0.7327,0.0000,
1779964453.254,pose,robot2,follower,-0.1148,0.6214,
1779964453.289,pose,robot1,leader,0.7376,0.0000,
1779964453.289,pose,robot2,follower,-0.1162,0.6127,
1779964453.324,pose,robot1,leader,0.7423,0.0000,
1779964453.324,pose,robot2,follower,-0.1175,0.6041,
1779964453.358,pose,robot2,follower,-0.1187,0.5954,
1779964453.358,pose,robot1,leader,0.7469,0.0000,
1779964453.393,pose,robot2,follower,-0.1197,0.5867,
1779964453.394,pose,robot1,leader,0.7513,0.0000,
1779964453.429,pose,robot2,follower,-0.1207,0.5780,
1779964453.429,pose,robot1,leader,0.7556,0.0000,
1779964453.464,pose,robot2,follower,-0.1215,0.5693,
1779964453.464,pose,robot1,leader,0.7599,0.0000,
1779964453.499,pose,robot2,follower,-0.1223,0.5606,
1779964453.499,pose,robot1,leader,0.7640,0.0000,
1779964453.534,pose,robot2,follower,-0.1230,0.5519,
1779964453.534,pose,robot1,leader,0.7680,0.0000,
1779964453.565,role,robot1,leader,0.7680,0.0000,leader
1779964453.565,role,robot2,follower,-0.1230,0.5519,follower
1779964453.566,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.768028860145131, ""y"": 2.4994516763081888e-11}, ""robot2"": {""last_goal"": {""x"": -0.03197113985486899, ""y"": 1.7650956340475708e-10}, ""role"": ""follower"", ""x"": -0.12299300842969255, ""y"": 0.5518780326338224}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964453.5653477, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": true, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964453.566,event,,,,,"{""event"": ""target_reached"", ""leader"": ""robot1"", ""phase"": ""target_reached"", ""requirement_refs"": [""REQ-005"", ""REQ-006""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964453.5653129, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964453.569,pose,robot2,follower,-0.1236,0.5431,
1779964453.569,pose,robot1,leader,0.7721,0.0000,
1779964453.604,pose,robot1,leader,0.7758,0.0000,
1779964453.604,pose,robot2,follower,-0.1241,0.5344,
1779964453.639,pose,robot1,leader,0.7795,0.0000,
1779964453.639,pose,robot2,follower,-0.1246,0.5257,
1779964453.674,pose,robot1,leader,0.7831,0.0000,
1779964453.674,pose,robot2,follower,-0.1249,0.5169,
1779964453.709,pose,robot1,leader,0.7865,0.0000,
1779964453.709,pose,robot2,follower,-0.1252,0.5082,
1779964453.744,pose,robot1,leader,0.7899,0.0000,
1779964453.744,pose,robot2,follower,-0.1253,0.4994,
1779964453.778,pose,robot2,follower,-0.1253,0.4907,
1779964453.779,pose,robot1,leader,0.7923,0.0000,
1779964453.813,pose,robot2,follower,-0.1252,0.4819,
1779964453.814,pose,robot1,leader,0.7923,0.0000,
1779964453.848,pose,robot2,follower,-0.1250,0.4732,
1779964453.849,pose,robot1,leader,0.7923,0.0000,
1779964453.883,pose,robot2,follower,-0.1246,0.4645,
1779964453.884,pose,robot1,leader,0.7923,0.0000,
1779964453.918,pose,robot2,follower,-0.1242,0.4557,
1779964453.919,pose,robot1,leader,0.7923,0.0000,
1779964453.954,pose,robot1,leader,0.7923,0.0000,
1779964453.954,pose,robot2,follower,-0.1236,0.4470,
1779964453.989,pose,robot2,follower,-0.1230,0.4383,
1779964453.989,pose,robot1,leader,0.7923,0.0000,
1779964454.024,pose,robot1,leader,0.7923,0.0000,
1779964454.024,pose,robot2,follower,-0.1222,0.4295,
1779964454.059,pose,robot1,leader,0.7923,0.0000,
1779964454.059,pose,robot2,follower,-0.1214,0.4208,
1779964454.061,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964454.0609004, ""target"": [0.9, 0.0], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964454.065,role,robot1,leader,0.7923,0.0000,leader
1779964454.065,role,robot2,follower,-0.1214,0.4208,follower
1779964454.066,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 0.9, ""y"": 0.0}, ""role"": ""leader"", ""x"": 0.79227215606658, ""y"": 2.2456737088639087e-11}, ""robot2"": {""last_goal"": {""x"": -0.0077278439334200755, ""y"": 1.892231831154859e-10}, ""role"": ""follower"", ""x"": -0.12140029514857283, ""y"": 0.4208246118839978}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964454.0652583, ""target"": {""x"": 0.9, ""y"": 0.0}, ""task_complete"": true, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964454.066,event,,,,,"{""event"": ""target_reached"", ""leader"": ""robot1"", ""phase"": ""target_reached"", ""requirement_refs"": [""REQ-005"", ""REQ-006""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964454.065225, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964454.094,pose,robot1,leader,0.7923,0.0000,
1779964454.094,pose,robot2,follower,-0.1205,0.4121,
1779964454.129,pose,robot1,leader,0.7923,0.0000,
1779964454.129,pose,robot2,follower,-0.1195,0.4034,
1779964454.164,pose,robot1,leader,0.7923,0.0000,
1779964454.164,pose,robot2,follower,-0.1185,0.3947,
1779964454.199,pose,robot1,leader,0.7923,0.0000,
1779964454.199,pose,robot2,follower,-0.1174,0.3861,
1779964454.234,pose,robot1,leader,0.7923,0.0000,
