stamp,event,robot,role,x,y,raw
1779964634.414,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.02056023932386981, ""y"": 0.005364297768803086}, ""robot2"": {""last_goal"": {""x"": -0.6937866101443944, ""y"": -0.35478647434582833}, ""role"": ""follower"", ""x"": -1.896114398689507e-12, ""y"": 0.9999999999995624}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964634.4136736, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964634.436,pose,robot1,leader,0.0290,0.0078,
1779964634.436,pose,robot2,follower,-0.0000,1.0000,
1779964634.471,pose,robot1,leader,0.0373,0.0104,
1779964634.471,pose,robot2,follower,-0.0000,1.0000,
1779964634.506,pose,robot2,follower,-0.0000,1.0000,
1779964634.506,pose,robot1,leader,0.0457,0.0131,
1779964634.541,pose,robot2,follower,-0.0000,1.0000,
1779964634.541,pose,robot1,leader,0.0540,0.0158,
1779964634.576,pose,robot1,leader,0.0622,0.0187,
1779964634.576,pose,robot2,follower,0.0000,1.0000,
1779964634.611,pose,robot1,leader,0.0705,0.0217,
1779964634.611,pose,robot2,follower,-0.0000,1.0000,
1779964634.646,pose,robot1,leader,0.0787,0.0247,
1779964634.647,pose,robot2,follower,-0.0000,1.0000,
1779964634.681,pose,robot1,leader,0.0868,0.0278,
1779964634.682,pose,robot2,follower,-0.0000,1.0000,
1779964634.716,pose,robot2,follower,-0.0000,1.0000,
1779964634.716,pose,robot1,leader,0.0950,0.0310,
1779964634.751,pose,robot2,follower,-0.0000,1.0000,
1779964634.752,pose,robot1,leader,0.1031,0.0343,
1779964634.786,pose,robot2,follower,-0.0000,1.0000,
1779964634.786,pose,robot1,leader,0.1112,0.0376,
1779964634.821,pose,robot2,follower,-0.0000,1.0000,
1779964634.821,pose,robot1,leader,0.1193,0.0410,
1779964634.856,pose,robot1,leader,0.1273,0.0444,
1779964634.856,pose,robot2,follower,-0.0000,1.0000,
1779964634.891,pose,robot1,leader,0.1353,0.0479,
1779964634.891,pose,robot2,follower,-0.0000,1.0000,
1779964634.906,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964634.9053104, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964634.914,role,robot1,leader,0.1353,0.0479,leader
1779964634.914,role,robot2,follower,-0.0000,1.0000,follower
1779964634.914,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.13533905787129247, ""y"": 0.04789827855540892}, ""robot2"": {""last_goal"": {""x"": -0.5748494904690478, ""y"": -0.32038452827412567}, ""role"": ""follower"", ""x"": -1.5732795418245411e-12, ""y"": 1.0000000000001446}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964634.9134278, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964634.926,pose,robot2,follower,-0.0000,1.0000,
1779964634.926,pose,robot1,leader,0.1433,0.0514,
1779964634.961,pose,robot2,follower,-0.0000,1.0000,
1779964634.961,pose,robot1,leader,0.1513,0.0550,
1779964634.996,pose,robot2,follower,-0.0000,1.0000,
1779964634.997,pose,robot1,leader,0.1593,0.0586,
1779964635.031,pose,robot1,leader,0.1673,0.0622,
1779964635.032,pose,robot2,follower,-0.0000,1.0000,
1779964635.066,pose,robot2,follower,-0.0000,1.0000,
1779964635.066,pose,robot1,leader,0.1752,0.0659,
1779964635.101,pose,robot2,follower,-0.0000,1.0000,
1779964635.101,pose,robot1,leader,0.1831,0.0696,
