stamp,event,robot,role,x,y,raw
1779964665.738,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.09741226836700861, ""y"": 0.0036720134015259965}, ""robot2"": {""last_goal"": {""x"": -0.6973214926565408, ""y"": -0.08796994799915654}, ""role"": ""follower"", ""x"": -1.854361943824073e-12, ""y"": 0.9999999999995415}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964665.73766, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964665.765,pose,robot1,leader,0.1061,0.0043,
1779964665.765,pose,robot2,follower,-0.0000,1.0000,
1779964665.799,pose,robot1,leader,0.1149,0.0049,
1779964665.799,pose,robot2,follower,-0.0000,1.0000,
1779964665.835,pose,robot1,leader,0.1236,0.0056,
1779964665.835,pose,robot2,follower,-0.0000,1.0000,
1779964665.869,pose,robot1,leader,0.1323,0.0063,
1779964665.870,pose,robot2,follower,-0.0000,1.0000,
1779964665.905,pose,robot1,leader,0.1410,0.0070,
1779964665.905,pose,robot2,follower,0.0000,1.0000,
1779964665.940,pose,robot1,leader,0.1498,0.0077,
1779964665.940,pose,robot2,follower,-0.0000,1.0000,
1779964665.974,pose,robot1,leader,0.1585,0.0085,
1779964665.974,pose,robot2,follower,-0.0000,1.0000,
1779964666.009,pose,robot1,leader,0.1672,0.0092,
1779964666.009,pose,robot2,follower,-0.0000,1.0000,
1779964666.044,pose,robot1,leader,0.1759,0.0100,
1779964666.044,pose,robot2,follower,-0.0000,1.0000,
1779964666.079,pose,robot1,leader,0.1846,0.0108,
1779964666.079,pose,robot2,follower,-0.0000,1.0000,
1779964666.114,pose,robot1,leader,0.1933,0.0117,
1779964666.114,pose,robot2,follower,-0.0000,1.0000,
1779964666.149,pose,robot1,leader,0.2020,0.0125,
1779964666.149,pose,robot2,follower,-0.0000,1.0000,
1779964666.184,pose,robot1,leader,0.2107,0.0134,
1779964666.184,pose,robot2,follower,-0.0000,1.0000,
1779964666.220,pose,robot1,leader,0.2194,0.0143,
1779964666.220,pose,robot2,follower,-0.0000,1.0000,
1779964666.231,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964666.2310905, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964666.238,role,robot1,leader,0.2194,0.0143,leader
1779964666.238,role,robot2,follower,-0.0000,1.0000,follower
1779964666.238,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.21944815656552483, ""y"": 0.01425963619568435}, ""robot2"": {""last_goal"": {""x"": -0.5750843900586342, ""y"": -0.07911076786753343}, ""role"": ""follower"", ""x"": -1.5835545805129062e-12, ""y"": 1.0000000000001625}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964666.2376747, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964666.254,pose,robot1,leader,0.2282,0.0151,
1779964666.255,pose,robot2,follower,-0.0000,1.0000,
1779964666.289,pose,robot1,leader,0.2369,0.0160,
1779964666.290,pose,robot2,follower,-0.0000,1.0000,
1779964666.324,pose,robot1,leader,0.2456,0.0169,
1779964666.324,pose,robot2,follower,-0.0000,1.0000,
1779964666.359,pose,robot1,leader,0.2543,0.0179,
1779964666.359,pose,robot2,follower,-0.0000,1.0000,
1779964666.394,pose,robot1,leader,0.2630,0.0188,
1779964666.394,pose,robot2,follower,-0.0000,1.0000,
1779964666.429,pose,robot1,leader,0.2717,0.0197,
1779964666.429,pose,robot2,follower,-0.0000,1.0000,
1779964666.464,pose,robot1,leader,0.2804,0.0207,
1779964666.464,pose,robot2,follower,-0.0000,1.0000,
1779964666.499,pose,robot1,leader,0.2891,0.0216,
1779964666.499,pose,robot2,follower,-0.0000,1.0000,
1779964666.534,pose,robot1,leader,0.2978,0.0225,
1779964666.534,pose,robot2,follower,-0.0000,1.0000,
1779964666.569,pose,robot1,leader,0.3065,0.0235,
1779964666.569,pose,robot2,follower,-0.0000,1.0000,
1779964666.604,pose,robot1,leader,0.3152,0.0245,
1779964666.605,pose,robot2,follower,-0.0000,1.0000,
1779964666.639,pose,robot1,leader,0.3239,0.0254,
1779964666.639,pose,robot2,follower,-0.0000,1.0000,
1779964666.674,pose,robot1,leader,0.3325,0.0264,
1779964666.674,pose,robot2,follower,-0.0000,1.0000,
1779964666.709,pose,robot1,leader,0.3412,0.0274,
1779964666.709,pose,robot2,follower,-0.0000,1.0000,
1779964666.738,role,robot1,leader,0.3412,0.0274,leader
1779964666.738,role,robot2,follower,-0.0000,1.0000,follower
1779964666.738,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.34124251853709403, ""y"": 0.02738308851952277}, ""robot2"": {""last_goal"": {""x"": -0.45321468869821585, ""y"": -0.06662619757430957}, ""role"": ""follower"", ""x"": -1.3158635924262655e-12, ""y"": 0.9999999999961388}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964666.7376883, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964666.744,pose,robot1,leader,0.3499,0.0284,
1779964666.744,pose,robot2,follower,-0.0000,1.0000,
