stamp,event,robot,role,x,y,raw
1779964480.306,pose,robot1,leader,0.1489,0.0546,
1779964480.306,pose,robot2,follower,-0.0000,1.0000,
1779964480.341,pose,robot1,leader,0.1568,0.0582,
1779964480.341,pose,robot2,follower,-0.0000,1.0000,
1779964480.358,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964480.3576674, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964480.364,role,robot1,leader,0.1568,0.0582,leader
1779964480.364,role,robot2,follower,-0.0000,1.0000,follower
1779964480.364,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.15683653302452344, ""y"": 0.05815038625280467}, ""robot2"": {""last_goal"": {""x"": -0.5531026928096501, ""y"": -0.3106128109645621}, ""role"": ""follower"", ""x"": -1.6618233765356707e-12, ""y"": 1.0000000000003122}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964480.3636396, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964480.376,pose,robot1,leader,0.1648,0.0618,
1779964480.376,pose,robot2,follower,-0.0000,1.0000,
1779964480.411,pose,robot2,follower,-0.0000,1.0000,
1779964480.411,pose,robot1,leader,0.1727,0.0655,
1779964480.446,pose,robot1,leader,0.1807,0.0691,
1779964480.446,pose,robot2,follower,-0.0000,1.0000,
1779964480.481,pose,robot1,leader,0.1886,0.0729,
1779964480.481,pose,robot2,follower,-0.0000,1.0000,
1779964480.516,pose,robot1,leader,0.1965,0.0766,
1779964480.516,pose,robot2,follower,-0.0000,1.0000,
1779964480.551,pose,robot1,leader,0.2044,0.0804,
1779964480.551,pose,robot2,follower,-0.0000,1.0000,
1779964480.586,pose,robot1,leader,0.2123,0.0842,
1779964480.586,pose,robot2,follower,-0.0000,1.0000,
1779964480.621,pose,robot2,follower,-0.0000,1.0000,
1779964480.621,pose,robot1,leader,0.2201,0.0880,
1779964480.656,pose,robot2,follower,-0.0000,1.0000,
1779964480.656,pose,robot1,leader,0.2280,0.0918,
1779964480.691,pose,robot2,follower,-0.0000,1.0000,
1779964480.691,pose,robot1,leader,0.2359,0.0957,
1779964480.726,pose,robot1,leader,0.2437,0.0996,
1779964480.726,pose,robot2,follower,-0.0000,1.0000,
1779964480.761,pose,robot1,leader,0.2516,0.1034,
1779964480.761,pose,robot2,follower,-0.0000,1.0000,
1779964480.796,pose,robot1,leader,0.2594,0.1073,
1779964480.796,pose,robot2,follower,-0.0000,1.0000,
1779964480.831,pose,robot1,leader,0.2672,0.1112,
1779964480.831,pose,robot2,follower,-0.0000,1.0000,
1779964480.864,role,robot1,leader,0.2672,0.1112,leader
1779964480.864,role,robot2,follower,-0.0000,1.0000,follower
1779964480.864,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.267228531429612, ""y"": 0.11123669188707026}, ""robot2"": {""last_goal"": {""x"": -0.4413840030964372, ""y"": -0.26006948354308446}, ""role"": ""follower"", ""x"": -1.4104808823707693e-12, ""y"": 0.9999999999929068}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964480.8638222, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964480.866,pose,robot1,leader,0.2751,0.1152,
1779964480.866,pose,robot2,follower,-0.0000,1.0000,
1779964480.901,pose,robot1,leader,0.2829,0.1191,
1779964480.901,pose,robot2,follower,-0.0011,0.9926,
1779964480.936,pose,robot1,leader,0.2907,0.1230,
1779964480.936,pose,robot2,follower,-0.0025,0.9839,
1779964480.971,pose,robot2,follower,-0.0041,0.9753,
1779964480.971,pose,robot1,leader,0.2985,0.1270,
1779964481.006,pose,robot2,follower,-0.0058,0.9668,
1779964481.006,pose,robot1,leader,0.3063,0.1309,
1779964481.041,pose,robot2,follower,-0.0077,0.9582,
1779964481.041,pose,robot1,leader,0.3141,0.1349,
1779964481.076,pose,robot1,leader,0.3219,0.1389,
1779964481.076,pose,robot2,follower,-0.0096,0.9497,
1779964481.111,pose,robot1,leader,0.3297,0.1429,
1779964481.111,pose,robot2,follower,-0.0116,0.9412,
1779964481.146,pose,robot1,leader,0.3375,0.1469,
1779964481.146,pose,robot2,follower,-0.0137,0.9327,
1779964481.181,pose,robot1,leader,0.3452,0.1508,
1779964481.181,pose,robot2,follower,-0.0158,0.9242,
1779964481.216,pose,robot2,follower,-0.0181,0.9157,
1779964481.216,pose,robot1,leader,0.3530,0.1549,
1779964481.251,pose,robot2,follower,-0.0203,0.9073,
1779964481.251,pose,robot1,leader,0.3608,0.1589,
1779964481.286,pose,robot1,leader,0.3686,0.1629,
1779964481.286,pose,robot2,follower,-0.0227,0.8988,
1779964481.321,pose,robot1,leader,0.3764,0.1669,
1779964481.321,pose,robot2,follower,-0.0250,0.8904,
1779964481.356,pose,robot1,leader,0.3841,0.1709,
1779964481.356,pose,robot2,follower,-0.0275,0.8820,
1779964481.358,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964481.3576057, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964481.364,role,robot1,leader,0.3841,0.1709,leader
1779964481.364,role,robot2,follower,-0.0275,0.8820,follower
1779964481.364,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.3841272909422328, ""y"": 0.17091042316812716}, ""robot2"": {""last_goal"": {""x"": -0.3239206783885035, ""y"": -0.20147119980301342}, ""role"": ""follower"", ""x"": -0.02747885905100418, ""y"": 0.8820076677217195}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964481.3636389, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964481.391,pose,robot1,leader,0.3919,0.1749,
1779964481.391,pose,robot2,follower,-0.0299,0.8736,
1779964481.426,pose,robot1,leader,0.3997,0.1790,
1779964481.426,pose,robot2,follower,-0.0324,0.8652,
1779964481.461,pose,robot1,leader,0.4074,0.1830,
1779964481.461,pose,robot2,follower,-0.0349,0.8568,
1779964481.496,pose,robot1,leader,0.4152,0.1870,
1779964481.496,pose,robot2,follower,-0.0373,0.8484,
1779964481.531,pose,robot1,leader,0.4230,0.1911,
1779964481.531,pose,robot2,follower,-0.0397,0.8400,
1779964481.566,pose,robot2,follower,-0.0422,0.8316,
1779964481.566,pose,robot1,leader,0.4307,0.1951,
1779964481.601,pose,robot1,leader,0.4385,0.1992,
1779964481.601,pose,robot2,follower,-0.0446,0.8232,
1779964481.636,pose,robot1,leader,0.4462,0.2032,
1779964481.636,pose,robot2,follower,-0.0470,0.8148,
1779964481.671,pose,robot1,leader,0.4540,0.2073,
1779964481.671,pose,robot2,follower,-0.0494,0.8064,
1779964481.706,pose,robot1,leader,0.4617,0.2113,
1779964481.706,pose,robot2,follower,-0.0518,0.7979,
1779964481.741,pose,robot1,leader,0.4695,0.2154,
1779964481.741,pose,robot2,follower,-0.0541,0.7895,
1779964481.776,pose,robot1,leader,0.4773,0.2194,
1779964481.776,pose,robot2,follower,-0.0565,0.7811,
1779964481.811,pose,robot1,leader,0.4850,0.2235,
1779964481.811,pose,robot2,follower,-0.0589,0.7727,
1779964481.846,pose,robot1,leader,0.4928,0.2275,
1779964481.846,pose,robot2,follower,-0.0613,0.7643,
1779964481.864,role,robot1,leader,0.4928,0.2275,leader
1779964481.864,role,robot2,follower,-0.0613,0.7643,follower
1779964481.864,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.49275838218852436, ""y"": 0.22752764563261443}, ""robot2"": {""last_goal"": {""x"": -0.21507720364432775, ""y"": -0.14525752497998265}, ""role"": ""follower"", ""x"": -0.06125512932998882, ""y"": 0.7642572381423871}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964481.863659, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964481.881,pose,robot2,follower,-0.0636,0.7558,
1779964481.881,pose,robot1,leader,0.5005,0.2316,
1779964481.916,pose,robot1,leader,0.5083,0.2356,
1779964481.916,pose,robot2,follower,-0.0659,0.7474,
1779964481.951,pose,robot2,follower,-0.0681,0.7389,
1779964481.951,pose,robot1,leader,0.5160,0.2397,
1779964481.986,pose,robot1,leader,0.5238,0.2438,
1779964481.986,pose,robot2,follower,-0.0703,0.7305,
1779964482.021,pose,robot1,leader,0.5315,0.2478,
1779964482.021,pose,robot2,follower,-0.0724,0.7220,
1779964482.056,pose,robot1,leader,0.5393,0.2519,
1779964482.056,pose,robot2,follower,-0.0745,0.7135,
1779964482.091,pose,robot1,leader,0.5470,0.2560,
1779964482.091,pose,robot2,follower,-0.0765,0.7049,
1779964482.126,pose,robot2,follower,-0.0785,0.6964,
1779964482.126,pose,robot1,leader,0.5547,0.2600,
1779964482.161,pose,robot2,follower,-0.0804,0.6879,
1779964482.161,pose,robot1,leader,0.5625,0.2641,
1779964482.196,pose,robot1,leader,0.5702,0.2682,
1779964482.196,pose,robot2,follower,-0.0823,0.6793,
1779964482.231,pose,robot1,leader,0.5780,0.2722,
1779964482.231,pose,robot2,follower,-0.0842,0.6708,
1779964482.266,pose,robot2,follower,-0.0860,0.6622,
1779964482.266,pose,robot1,leader,0.5857,0.2763,
1779964482.301,pose,robot1,leader,0.5935,0.2804,
1779964482.301,pose,robot2,follower,-0.0878,0.6537,
1779964482.336,pose,robot1,leader,0.6012,0.2845,
1779964482.336,pose,robot2,follower,-0.0895,0.6451,
1779964482.358,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964482.357614, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964482.364,role,robot1,leader,0.6012,0.2845,leader
1779964482.364,role,robot2,follower,-0.0895,0.6451,follower
1779964482.364,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.6012237347369226, ""y"": 0.2844619396930935}, ""robot2"": {""last_goal"": {""x"": -0.10651946627521103, ""y"": -0.08849859631721768}, ""role"": ""follower"", ""x"": -0.08950796874330265, ""y"": 0.6450909876140355}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964482.3636875, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964482.371,pose,robot1,leader,0.6090,0.2885,
1779964482.371,pose,robot2,follower,-0.0912,0.6365,
1779964482.406,pose,robot1,leader,0.6167,0.2926,
1779964482.406,pose,robot2,follower,-0.0929,0.6279,
1779964482.441,pose,robot1,leader,0.6245,0.2967,
1779964482.441,pose,robot2,follower,-0.0944,0.6193,
1779964482.476,pose,robot1,leader,0.6322,0.3008,
1779964482.476,pose,robot2,follower,-0.0958,0.6107,
1779964482.511,pose,robot1,leader,0.6399,0.3048,
1779964482.511,pose,robot2,follower,-0.0972,0.6020,
1779964482.546,pose,robot1,leader,0.6477,0.3089,
1779964482.546,pose,robot2,follower,-0.0984,0.5934,
1779964482.581,pose,robot1,leader,0.6554,0.3130,
1779964482.581,pose,robot2,follower,-0.0995,0.5847,
1779964482.616,pose,robot1,leader,0.6632,0.3171,
1779964482.616,pose,robot2,follower,-0.1006,0.5760,
1779964482.651,pose,robot1,leader,0.6709,0.3211,
1779964482.651,pose,robot2,follower,-0.1016,0.5673,
1779964482.686,pose,robot1,leader,0.6787,0.3252,
1779964482.686,pose,robot2,follower,-0.1025,0.5586,
1779964482.720,pose,robot2,follower,-0.1034,0.5499,
1779964482.721,pose,robot1,leader,0.6864,0.3293,
1779964482.756,pose,robot1,leader,0.6941,0.3334,
1779964482.756,pose,robot2,follower,-0.1042,0.5412,
1779964482.791,pose,robot2,follower,-0.1049,0.5325,
1779964482.791,pose,robot1,leader,0.7019,0.3374,
1779964482.826,pose,robot1,leader,0.7096,0.3415,
1779964482.826,pose,robot2,follower,-0.1056,0.5237,
1779964482.861,pose,robot1,leader,0.7174,0.3456,
1779964482.861,pose,robot2,follower,-0.1062,0.5150,
1779964482.864,role,robot1,leader,0.7174,0.3456,leader
1779964482.864,role,robot2,follower,-0.1062,0.5150,follower
1779964482.864,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.7173684330539759, ""y"": 0.34559270838294603}, ""robot2"": {""last_goal"": {""x"": 0.00967010133788715, ""y"": -0.027452960786748137}, ""role"": ""follower"", ""x"": -0.10621301903500321, ""y"": 0.5150127533204623}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964482.8636777, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964482.895,pose,robot1,leader,0.7251,0.3497,
1779964482.895,pose,robot2,follower,-0.1067,0.5063,
1779964482.930,pose,robot2,follower,-0.1071,0.4975,
1779964482.931,pose,robot1,leader,0.7329,0.3537,
1779964482.965,pose,robot2,follower,-0.1073,0.4888,
1779964482.965,pose,robot1,leader,0.7406,0.3578,
1779964483.000,pose,robot1,leader,0.7483,0.3619,
1779964483.000,pose,robot2,follower,-0.1073,0.4800,
1779964483.035,pose,robot1,leader,0.7561,0.3660,
1779964483.036,pose,robot2,follower,-0.1072,0.4713,
1779964483.070,pose,robot2,follower,-0.1069,0.4625,
1779964483.071,pose,robot1,leader,0.7638,0.3701,
1779964483.105,pose,robot2,follower,-0.1065,0.4538,
1779964483.106,pose,robot1,leader,0.7716,0.3741,
1779964483.140,pose,robot1,leader,0.7793,0.3782,
1779964483.141,pose,robot2,follower,-0.1060,0.4451,
1779964483.175,pose,robot2,follower,-0.1053,0.4363,
1779964483.176,pose,robot1,leader,0.7870,0.3823,
1779964483.212,pose,robot2,follower,-0.1046,0.4276,
1779964483.212,pose,robot1,leader,0.7948,0.3864,
1779964483.245,pose,robot1,leader,0.8025,0.3905,
1779964483.246,pose,robot2,follower,-0.1037,0.4189,
1779964483.280,pose,robot1,leader,0.8103,0.3945,
1779964483.281,pose,robot2,follower,-0.1027,0.4102,
1779964483.315,pose,robot1,leader,0.8180,0.3986,
1779964483.315,pose,robot2,follower,-0.1016,0.4015,
1779964483.350,pose,robot1,leader,0.8257,0.4027,
1779964483.351,pose,robot2,follower,-0.1005,0.3929,
1779964483.358,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964483.357906, ""target"": [1.2, 0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964483.364,role,robot1,leader,0.8257,0.4027,leader
1779964483.364,role,robot2,follower,-0.1005,0.3929,follower
1779964483.364,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": 0.6}, ""role"": ""leader"", ""x"": 0.8257457993252793, ""y"": 0.4026943405461594}, ""robot2"": {""last_goal"": {""x"": 0.11806838503690309, ""y"": 0.029608991991544875}, ""role"": ""follower"", ""x"": -0.10047018411961621, ""y"": 0.3928734015730412}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964483.3636463, ""target"": {""x"": 1.2, ""y"": 0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964483.385,pose,robot1,leader,0.8335,0.4068,
1779964483.385,pose,robot2,follower,-0.0999,0.3892,
1779964483.420,pose,robot1,leader,0.8412,0.4109,
1779964483.420,pose,robot2,follower,-0.0999,0.3892,
1779964483.455,pose,robot1,leader,0.8490,0.4149,
1779964483.455,pose,robot2,follower,-0.0999,0.3892,
1779964483.490,pose,robot2,follower,-0.0999,0.3892,
1779964483.490,pose,robot1,leader,0.8567,0.4190,
1779964483.525,pose,robot2,follower,-0.0999,0.3892,
1779964483.525,pose,robot1,leader,0.8644,0.4231,
1779964483.560,pose,robot1,leader,0.8722,0.4272,
1779964483.560,pose,robot2,follower,-0.0999,0.3892,
1779964483.596,pose,robot1,leader,0.8799,0.4313,
1779964483.596,pose,robot2,follower,-0.0978,0.3820,
1779964483.630,pose,robot1,leader,0.8877,0.4353,
1779964483.631,pose,robot2,follower,-0.0950,0.3737,
1779964483.666,pose,robot1,leader,0.8954,0.4394,
1779964483.666,pose,robot2,follower,-0.0922,0.3654,
1779964483.700,pose,robot1,leader,0.9032,0.4435,
1779964483.701,pose,robot2,follower,-0.0892,0.3572,
1779964483.735,pose,robot2,follower,-0.0861,0.3490,
1779964483.736,pose,robot1,leader,0.9109,0.4476,
1779964483.770,pose,robot1,leader,0.9186,0.4517,
