stamp,event,robot,role,x,y,raw
1779964495.370,pose,robot2,follower,-0.0000,1.0000,
1779964495.370,pose,robot1,leader,-0.0000,-0.0000,
1779964495.406,pose,robot2,follower,-0.0000,1.0000,
1779964495.406,pose,robot1,leader,-0.0000,-0.0000,
1779964495.441,pose,robot1,leader,0.0049,-0.0012,
1779964495.441,pose,robot2,follower,-0.0000,1.0000,
1779964495.476,pose,robot1,leader,0.0133,-0.0034,
1779964495.476,pose,robot2,follower,-0.0000,1.0000,
1779964495.510,pose,robot1,leader,0.0218,-0.0057,
1779964495.511,pose,robot2,follower,-0.0000,1.0000,
1779964495.516,role,robot1,leader,0.0218,-0.0057,leader
1779964495.516,role,robot2,follower,-0.0000,1.0000,follower
1779964495.516,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.021772432924468777, ""y"": -0.005668561706649033}, ""robot2"": {""last_goal"": {""x"": -0.692499614518391, ""y"": 0.35463053937713823}, ""role"": ""follower"", ""x"": -1.854361943824073e-12, ""y"": 0.9999999999995415}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964495.5158238, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964495.546,pose,robot1,leader,0.0302,-0.0081,
1779964495.546,pose,robot2,follower,-0.0000,1.0000,
1779964495.580,pose,robot1,leader,0.0385,-0.0107,
1779964495.580,pose,robot2,follower,-0.0000,1.0000,
1779964495.616,pose,robot1,leader,0.0469,-0.0134,
1779964495.616,pose,robot2,follower,-0.0000,1.0000,
1779964495.651,pose,robot1,leader,0.0552,-0.0161,
1779964495.651,pose,robot2,follower,-0.0000,1.0000,
1779964495.686,pose,robot1,leader,0.0634,-0.0190,
1779964495.686,pose,robot2,follower,0.0000,1.0000,
1779964495.721,pose,robot1,leader,0.0717,-0.0220,
1779964495.721,pose,robot2,follower,-0.0000,1.0000,
1779964495.755,pose,robot1,leader,0.0799,-0.0250,
1779964495.756,pose,robot2,follower,-0.0000,1.0000,
1779964495.791,pose,robot1,leader,0.0880,-0.0282,
1779964495.791,pose,robot2,follower,-0.0000,1.0000,
1779964495.825,pose,robot1,leader,0.0962,-0.0314,
1779964495.826,pose,robot2,follower,-0.0000,1.0000,
1779964495.860,pose,robot1,leader,0.1043,-0.0347,
1779964495.860,pose,robot2,follower,-0.0000,1.0000,
1779964495.895,pose,robot1,leader,0.1124,-0.0380,
1779964495.895,pose,robot2,follower,-0.0000,1.0000,
1779964495.930,pose,robot1,leader,0.1204,-0.0414,
1779964495.930,pose,robot2,follower,-0.0000,1.0000,
1779964495.966,pose,robot1,leader,0.1285,-0.0448,
1779964495.966,pose,robot2,follower,-0.0000,1.0000,
1779964496.001,pose,robot1,leader,0.1365,-0.0483,
1779964496.001,pose,robot2,follower,-0.0000,1.0000,
1779964496.015,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964496.0141475, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964496.016,role,robot1,leader,0.1365,-0.0483,leader
1779964496.016,role,robot2,follower,-0.0000,1.0000,follower
1779964496.016,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.13651002610548493, ""y"": -0.048308222772557155}, ""robot2"": {""last_goal"": {""x"": -0.5736246780922558, ""y"": 0.32007839736176225}, ""role"": ""follower"", ""x"": -1.5835545805129062e-12, ""y"": 1.0000000000001625}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964496.015817, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964496.035,pose,robot1,leader,0.1445,-0.0518,
1779964496.036,pose,robot2,follower,-0.0000,1.0000,
1779964496.070,pose,robot1,leader,0.1525,-0.0554,
1779964496.070,pose,robot2,follower,-0.0000,1.0000,
1779964496.105,pose,robot1,leader,0.1605,-0.0590,
1779964496.105,pose,robot2,follower,-0.0000,1.0000,
1779964496.140,pose,robot1,leader,0.1684,-0.0627,
1779964496.140,pose,robot2,follower,-0.0000,1.0000,
1779964496.175,pose,robot1,leader,0.1764,-0.0663,
1779964496.175,pose,robot2,follower,-0.0000,1.0000,
1779964496.210,pose,robot1,leader,0.1843,-0.0700,
1779964496.211,pose,robot2,follower,-0.0000,1.0000,
1779964496.246,pose,robot1,leader,0.1922,-0.0738,
1779964496.246,pose,robot2,follower,-0.0000,1.0000,
1779964496.281,pose,robot1,leader,0.2001,-0.0775,
1779964496.281,pose,robot2,follower,-0.0000,1.0000,
1779964496.316,pose,robot1,leader,0.2080,-0.0813,
1779964496.316,pose,robot2,follower,-0.0000,1.0000,
1779964496.351,pose,robot1,leader,0.2159,-0.0851,
1779964496.351,pose,robot2,follower,-0.0000,1.0000,
1779964496.386,pose,robot1,leader,0.2238,-0.0889,
1779964496.386,pose,robot2,follower,-0.0000,1.0000,
1779964496.421,pose,robot1,leader,0.2316,-0.0928,
1779964496.421,pose,robot2,follower,-0.0000,1.0000,
1779964496.456,pose,robot1,leader,0.2395,-0.0966,
1779964496.456,pose,robot2,follower,-0.0000,1.0000,
1779964496.491,pose,robot1,leader,0.2473,-0.1005,
1779964496.491,pose,robot2,follower,-0.0000,1.0000,
1779964496.516,role,robot1,leader,0.2473,-0.1005,leader
1779964496.516,role,robot2,follower,-0.0000,1.0000,follower
1779964496.516,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.2473305928517794, ""y"": -0.10048471898930335}, ""robot2"": {""last_goal"": {""x"": -0.4611823505692696, ""y"": 0.27101145730978266}, ""role"": ""follower"", ""x"": -1.324209930876482e-12, ""y"": 0.9999999999965702}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964496.5158603, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964496.526,pose,robot1,leader,0.2552,-0.1044,
1779964496.526,pose,robot2,follower,-0.0000,1.0000,
1779964496.561,pose,robot1,leader,0.2630,-0.1083,
1779964496.561,pose,robot2,follower,-0.0000,1.0000,
1779964496.596,pose,robot2,follower,-0.0000,1.0000,
1779964496.596,pose,robot1,leader,0.2708,-0.1122,
1779964496.631,pose,robot2,follower,-0.0000,1.0000,
1779964496.631,pose,robot1,leader,0.2786,-0.1161,
1779964496.665,pose,robot2,follower,-0.0000,1.0000,
1779964496.666,pose,robot1,leader,0.2865,-0.1201,
1779964496.701,pose,robot1,leader,0.2943,-0.1240,
1779964496.701,pose,robot2,follower,-0.0000,1.0000,
1779964496.736,pose,robot1,leader,0.3021,-0.1280,
1779964496.736,pose,robot2,follower,-0.0011,0.9964,
1779964496.771,pose,robot1,leader,0.3099,-0.1319,
1779964496.771,pose,robot2,follower,-0.0039,0.9881,
1779964496.806,pose,robot1,leader,0.3177,-0.1359,
1779964496.806,pose,robot2,follower,-0.0068,0.9799,
1779964496.841,pose,robot1,leader,0.3254,-0.1399,
1779964496.841,pose,robot2,follower,-0.0099,0.9717,
1779964496.876,pose,robot1,leader,0.3332,-0.1439,
1779964496.876,pose,robot2,follower,-0.0131,0.9635,
1779964496.911,pose,robot1,leader,0.3410,-0.1479,
1779964496.911,pose,robot2,follower,-0.0164,0.9554,
1779964496.946,pose,robot1,leader,0.3488,-0.1519,
1779964496.946,pose,robot2,follower,-0.0198,0.9474,
1779964496.981,pose,robot1,leader,0.3566,-0.1559,
1779964496.981,pose,robot2,follower,-0.0234,0.9394,
1779964497.014,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964497.0139742, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964497.015,pose,robot1,leader,0.3644,-0.1599,
1779964497.015,pose,robot2,follower,-0.0270,0.9314,
1779964497.016,role,robot1,leader,0.3644,-0.1599,leader
1779964497.016,role,robot2,follower,-0.0270,0.9314,follower
1779964497.016,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.36435107361628527, ""y"": -0.15991832885267745}, ""robot2"": {""last_goal"": {""x"": -0.34349046245768333, ""y"": 0.21285554336538012}, ""role"": ""follower"", ""x"": -0.027012622758793257, ""y"": 0.9314339120434868}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964497.0157535, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964497.050,pose,robot1,leader,0.3721,-0.1639,
1779964497.051,pose,robot2,follower,-0.0308,0.9235,
1779964497.086,pose,robot1,leader,0.3799,-0.1680,
1779964497.086,pose,robot2,follower,-0.0346,0.9157,
1779964497.121,pose,robot1,leader,0.3877,-0.1720,
1779964497.121,pose,robot2,follower,-0.0385,0.9078,
1779964497.156,pose,robot1,leader,0.3954,-0.1760,
1779964497.156,pose,robot2,follower,-0.0424,0.9000,
1779964497.191,pose,robot1,leader,0.4032,-0.1801,
1779964497.191,pose,robot2,follower,-0.0463,0.8922,
1779964497.225,pose,robot1,leader,0.4110,-0.1841,
1779964497.226,pose,robot2,follower,-0.0502,0.8844,
1779964497.260,pose,robot1,leader,0.4187,-0.1881,
1779964497.261,pose,robot2,follower,-0.0541,0.8765,
1779964497.296,pose,robot1,leader,0.4265,-0.1922,
1779964497.296,pose,robot2,follower,-0.0579,0.8686,
1779964497.331,pose,robot1,leader,0.4342,-0.1962,
1779964497.331,pose,robot2,follower,-0.0618,0.8608,
1779964497.365,pose,robot1,leader,0.4420,-0.2003,
1779964497.366,pose,robot2,follower,-0.0655,0.8529,
1779964497.401,pose,robot1,leader,0.4497,-0.2043,
1779964497.401,pose,robot2,follower,-0.0693,0.8450,
1779964497.436,pose,robot1,leader,0.4575,-0.2084,
1779964497.436,pose,robot2,follower,-0.0731,0.8371,
1779964497.471,pose,robot1,leader,0.4652,-0.2125,
1779964497.471,pose,robot2,follower,-0.0768,0.8292,
1779964497.505,pose,robot1,leader,0.4730,-0.2165,
1779964497.505,pose,robot2,follower,-0.0805,0.8212,
1779964497.516,role,robot1,leader,0.4730,-0.2165,leader
1779964497.516,role,robot2,follower,-0.0805,0.8212,follower
1779964497.516,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.4729936039829257, ""y"": -0.21651347974734747}, ""robot2"": {""last_goal"": {""x"": -0.23459907418953513, ""y"": 0.15673255411868625}, ""role"": ""follower"", ""x"": -0.08047739733250969, ""y"": 0.8212235218289776}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964497.5158389, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964497.540,pose,robot1,leader,0.4807,-0.2206,
1779964497.541,pose,robot2,follower,-0.0842,0.8133,
1779964497.576,pose,robot1,leader,0.4885,-0.2246,
1779964497.576,pose,robot2,follower,-0.0878,0.8053,
1779964497.611,pose,robot1,leader,0.4962,-0.2287,
1779964497.611,pose,robot2,follower,-0.0915,0.7974,
1779964497.646,pose,robot1,leader,0.5040,-0.2328,
1779964497.646,pose,robot2,follower,-0.0951,0.7894,
1779964497.680,pose,robot1,leader,0.5117,-0.2368,
1779964497.681,pose,robot2,follower,-0.0986,0.7814,
1779964497.716,pose,robot1,leader,0.5195,-0.2409,
1779964497.716,pose,robot2,follower,-0.1020,0.7733,
1779964497.750,pose,robot1,leader,0.5272,-0.2450,
1779964497.751,pose,robot2,follower,-0.1052,0.7652,
1779964497.786,pose,robot1,leader,0.5350,-0.2490,
1779964497.786,pose,robot2,follower,-0.1084,0.7571,
1779964497.821,pose,robot1,leader,0.5427,-0.2531,
1779964497.821,pose,robot2,follower,-0.1115,0.7489,
1779964497.855,pose,robot1,leader,0.5505,-0.2572,
1779964497.855,pose,robot2,follower,-0.1144,0.7406,
1779964497.890,pose,robot1,leader,0.5582,-0.2613,
1779964497.891,pose,robot2,follower,-0.1173,0.7323,
1779964497.925,pose,robot1,leader,0.5660,-0.2653,
1779964497.925,pose,robot2,follower,-0.1200,0.7240,
1779964497.960,pose,robot1,leader,0.5737,-0.2694,
1779964497.961,pose,robot2,follower,-0.1227,0.7157,
1779964497.995,pose,robot1,leader,0.5814,-0.2735,
1779964497.995,pose,robot2,follower,-0.1253,0.7074,
1779964498.014,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964498.0140638, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964498.016,role,robot1,leader,0.5814,-0.2735,leader
1779964498.016,role,robot2,follower,-0.1253,0.7074,follower
1779964498.016,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.5814369238472554, ""y"": -0.2734897136189645}, ""robot2"": {""last_goal"": {""x"": -0.1260489509024817, ""y"": 0.09995872596754557}, ""role"": ""follower"", ""x"": -0.12533889198234957, ""y"": 0.7073721457539517}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964498.015824, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964498.031,pose,robot1,leader,0.5892,-0.2776,
1779964498.031,pose,robot2,follower,-0.1279,0.6990,
1779964498.065,pose,robot1,leader,0.5969,-0.2816,
1779964498.065,pose,robot2,follower,-0.1304,0.6906,
1779964498.100,pose,robot1,leader,0.6047,-0.2857,
1779964498.100,pose,robot2,follower,-0.1328,0.6822,
1779964498.135,pose,robot1,leader,0.6124,-0.2898,
1779964498.136,pose,robot2,follower,-0.1351,0.6738,
1779964498.171,pose,robot1,leader,0.6201,-0.2939,
1779964498.171,pose,robot2,follower,-0.1373,0.6653,
1779964498.206,pose,robot1,leader,0.6279,-0.2980,
1779964498.206,pose,robot2,follower,-0.1393,0.6568,
1779964498.240,pose,robot1,leader,0.6356,-0.3020,
1779964498.241,pose,robot2,follower,-0.1412,0.6482,
1779964498.276,pose,robot1,leader,0.6434,-0.3061,
1779964498.276,pose,robot2,follower,-0.1429,0.6397,
1779964498.310,pose,robot1,leader,0.6511,-0.3102,
1779964498.311,pose,robot2,follower,-0.1445,0.6310,
1779964498.346,pose,robot1,leader,0.6588,-0.3143,
1779964498.346,pose,robot2,follower,-0.1459,0.6224,
1779964498.381,pose,robot1,leader,0.6666,-0.3184,
1779964498.381,pose,robot2,follower,-0.1472,0.6138,
1779964498.416,pose,robot1,leader,0.6743,-0.3224,
1779964498.416,pose,robot2,follower,-0.1483,0.6051,
1779964498.451,pose,robot1,leader,0.6821,-0.3265,
1779964498.451,pose,robot2,follower,-0.1494,0.5964,
1779964498.486,pose,robot2,follower,-0.1503,0.5877,
1779964498.486,pose,robot1,leader,0.6898,-0.3306,
1779964498.516,role,robot1,leader,0.6898,-0.3306,leader
1779964498.516,role,robot2,follower,-0.1503,0.5877,follower
1779964498.516,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.6898054684790333, ""y"": -0.33060808031788086}, ""robot2"": {""last_goal"": {""x"": -0.017632156664370346, ""y"": 0.0429317522722476}, ""role"": ""follower"", ""x"": -0.15030929931053127, ""y"": 0.5876953435781676}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964498.5159414, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964498.521,pose,robot2,follower,-0.1511,0.5790,
1779964498.521,pose,robot1,leader,0.6975,-0.3347,
1779964498.556,pose,robot1,leader,0.7053,-0.3388,
1779964498.556,pose,robot2,follower,-0.1519,0.5703,
1779964498.591,pose,robot1,leader,0.7130,-0.3429,
1779964498.591,pose,robot2,follower,-0.1525,0.5615,
1779964498.626,pose,robot1,leader,0.7208,-0.3469,
1779964498.626,pose,robot2,follower,-0.1530,0.5541,
1779964498.661,pose,robot1,leader,0.7285,-0.3510,
1779964498.661,pose,robot2,follower,-0.1530,0.5541,
1779964498.696,pose,robot1,leader,0.7362,-0.3551,
1779964498.696,pose,robot2,follower,-0.1530,0.5541,
1779964498.731,pose,robot1,leader,0.7440,-0.3592,
1779964498.731,pose,robot2,follower,-0.1529,0.5516,
1779964498.766,pose,robot1,leader,0.7517,-0.3633,
1779964498.766,pose,robot2,follower,-0.1527,0.5428,
1779964498.801,pose,robot1,leader,0.7595,-0.3674,
1779964498.801,pose,robot2,follower,-0.1524,0.5341,
1779964498.836,pose,robot1,leader,0.7672,-0.3714,
1779964498.836,pose,robot2,follower,-0.1519,0.5253,
1779964498.871,pose,robot1,leader,0.7749,-0.3755,
1779964498.871,pose,robot2,follower,-0.1512,0.5166,
1779964498.906,pose,robot1,leader,0.7827,-0.3796,
1779964498.906,pose,robot2,follower,-0.1505,0.5079,
1779964498.940,pose,robot2,follower,-0.1495,0.4992,
1779964498.941,pose,robot1,leader,0.7904,-0.3837,
1779964498.975,pose,robot2,follower,-0.1485,0.4905,
1779964498.975,pose,robot1,leader,0.7981,-0.3878,
1779964499.011,pose,robot1,leader,0.8059,-0.3919,
1779964499.011,pose,robot2,follower,-0.1474,0.4818,
1779964499.015,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964499.0141585, ""target"": [1.2, -0.6], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964499.016,role,robot1,leader,0.8059,-0.3919,leader
1779964499.016,role,robot2,follower,-0.1474,0.4818,follower
1779964499.016,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.2, ""y"": -0.6}, ""role"": ""leader"", ""x"": 0.8058833384699898, ""y"": -0.39186565492440856}, ""robot2"": {""last_goal"": {""x"": 0.09847064311298082, ""y"": -0.018278612258671}, ""role"": ""follower"", ""x"": -0.14738140695641533, ""y"": 0.4818172697386298}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964499.0158057, ""target"": {""x"": 1.2, ""y"": -0.6}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964499.046,pose,robot2,follower,-0.1461,0.4732,
1779964499.046,pose,robot1,leader,0.8136,-0.3960,
1779964499.081,pose,robot1,leader,0.8214,-0.4000,
1779964499.081,pose,robot2,follower,-0.1448,0.4645,
1779964499.116,pose,robot2,follower,-0.1434,0.4559,
1779964499.116,pose,robot1,leader,0.8291,-0.4041,
1779964499.151,pose,robot1,leader,0.8368,-0.4082,
1779964499.151,pose,robot2,follower,-0.1432,0.4546,
1779964499.186,pose,robot2,follower,-0.1432,0.4546,
1779964499.186,pose,robot1,leader,0.8446,-0.4123,
1779964499.221,pose,robot2,follower,-0.1432,0.4546,
1779964499.221,pose,robot1,leader,0.8523,-0.4164,
1779964499.256,pose,robot1,leader,0.8600,-0.4205,
1779964499.256,pose,robot2,follower,-0.1411,0.4461,
1779964499.291,pose,robot1,leader,0.8678,-0.4245,
1779964499.291,pose,robot2,follower,-0.1388,0.4377,
1779964499.325,pose,robot2,follower,-0.1364,0.4293,
1779964499.326,pose,robot1,leader,0.8755,-0.4286,
1779964499.360,pose,robot2,follower,-0.1339,0.4209,
