stamp,event,robot,role,x,y,raw
1779964512.495,pose,robot2,follower,-0.0125,0.9465,
1779964512.530,pose,robot1,leader,0.4356,0.0382,
1779964512.530,pose,robot2,follower,-0.0149,0.9380,
1779964512.565,pose,robot1,leader,0.4443,0.0392,
1779964512.565,pose,robot2,follower,-0.0174,0.9297,
1779964512.600,pose,robot2,follower,-0.0200,0.9213,
1779964512.600,pose,robot1,leader,0.4530,0.0402,
1779964512.635,pose,robot1,leader,0.4617,0.0413,
1779964512.635,pose,robot2,follower,-0.0226,0.9130,
1779964512.670,pose,robot1,leader,0.4704,0.0423,
1779964512.670,pose,robot2,follower,-0.0253,0.9046,
1779964512.671,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964512.6708684, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964512.678,role,robot1,leader,0.4704,0.0423,leader
1779964512.678,role,robot2,follower,-0.0253,0.9046,follower
1779964512.678,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.47038747338765186, ""y"": 0.04227254090996317}, ""robot2"": {""last_goal"": {""x"": -0.3240423357535578, ""y"": -0.05196799361664814}, ""role"": ""follower"", ""x"": -0.025311408170959088, ""y"": 0.9046313791167275}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964512.6781087, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964512.705,pose,robot1,leader,0.4791,0.0433,
1779964512.705,pose,robot2,follower,-0.0281,0.8963,
1779964512.741,pose,robot1,leader,0.4878,0.0443,
1779964512.741,pose,robot2,follower,-0.0309,0.8881,
1779964512.775,pose,robot1,leader,0.4965,0.0453,
1779964512.775,pose,robot2,follower,-0.0338,0.8798,
1779964512.810,pose,robot1,leader,0.5052,0.0463,
1779964512.810,pose,robot2,follower,-0.0367,0.8715,
1779964512.845,pose,robot1,leader,0.5138,0.0474,
1779964512.845,pose,robot2,follower,-0.0396,0.8633,
1779964512.880,pose,robot1,leader,0.5225,0.0484,
1779964512.880,pose,robot2,follower,-0.0425,0.8550,
1779964512.915,pose,robot1,leader,0.5312,0.0494,
1779964512.915,pose,robot2,follower,-0.0453,0.8467,
1779964512.950,pose,robot1,leader,0.5399,0.0504,
1779964512.950,pose,robot2,follower,-0.0482,0.8385,
1779964512.985,pose,robot2,follower,-0.0510,0.8302,
1779964512.985,pose,robot1,leader,0.5486,0.0514,
1779964513.020,pose,robot1,leader,0.5573,0.0525,
1779964513.020,pose,robot2,follower,-0.0538,0.8219,
1779964513.055,pose,robot1,leader,0.5660,0.0535,
1779964513.055,pose,robot2,follower,-0.0565,0.8136,
1779964513.090,pose,robot1,leader,0.5747,0.0545,
1779964513.090,pose,robot2,follower,-0.0593,0.8053,
1779964513.125,pose,robot2,follower,-0.0621,0.7970,
1779964513.126,pose,robot1,leader,0.5834,0.0555,
1779964513.160,pose,robot2,follower,-0.0648,0.7887,
1779964513.160,pose,robot1,leader,0.5921,0.0566,
1779964513.178,role,robot1,leader,0.5921,0.0566,leader
1779964513.179,role,robot2,follower,-0.0648,0.7887,follower
1779964513.179,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.5920500064330723, ""y"": 0.05657204842412684}, ""robot2"": {""last_goal"": {""x"": -0.20236957288174406, ""y"": -0.037754681622399665}, ""role"": ""follower"", ""x"": -0.06478977202629105, ""y"": 0.7886699021647222}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964513.1782742, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964513.195,pose,robot1,leader,0.6007,0.0576,
1779964513.195,pose,robot2,follower,-0.0675,0.7804,
1779964513.230,pose,robot1,leader,0.6094,0.0586,
1779964513.230,pose,robot2,follower,-0.0702,0.7720,
1779964513.265,pose,robot1,leader,0.6181,0.0597,
1779964513.266,pose,robot2,follower,-0.0729,0.7637,
1779964513.300,pose,robot1,leader,0.6268,0.0607,
1779964513.300,pose,robot2,follower,-0.0756,0.7554,
1779964513.335,pose,robot1,leader,0.6355,0.0617,
1779964513.335,pose,robot2,follower,-0.0782,0.7470,
1779964513.370,pose,robot1,leader,0.6442,0.0627,
1779964513.371,pose,robot2,follower,-0.0807,0.7386,
1779964513.405,pose,robot1,leader,0.6529,0.0638,
1779964513.405,pose,robot2,follower,-0.0831,0.7302,
1779964513.440,pose,robot1,leader,0.6616,0.0648,
1779964513.440,pose,robot2,follower,-0.0855,0.7218,
1779964513.475,pose,robot1,leader,0.6703,0.0658,
1779964513.475,pose,robot2,follower,-0.0877,0.7134,
1779964513.510,pose,robot1,leader,0.6789,0.0669,
1779964513.511,pose,robot2,follower,-0.0899,0.7049,
1779964513.545,pose,robot1,leader,0.6876,0.0679,
1779964513.545,pose,robot2,follower,-0.0921,0.6964,
1779964513.580,pose,robot1,leader,0.6963,0.0689,
1779964513.580,pose,robot2,follower,-0.0941,0.6879,
1779964513.615,pose,robot1,leader,0.7050,0.0699,
1779964513.616,pose,robot2,follower,-0.0961,0.6794,
1779964513.650,pose,robot1,leader,0.7137,0.0710,
1779964513.650,pose,robot2,follower,-0.0981,0.6708,
1779964513.671,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964513.6709611, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964513.678,role,robot1,leader,0.7137,0.0710,leader
1779964513.678,role,robot2,follower,-0.0981,0.6708,follower
1779964513.678,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.7137009538459979, ""y"": 0.07096985166315564}, ""robot2"": {""last_goal"": {""x"": -0.08071463252550326, ""y"": -0.023390500869165637}, ""role"": ""follower"", ""x"": -0.09807785407761035, ""y"": 0.6708458385180546}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964513.6780896, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964513.685,pose,robot1,leader,0.7224,0.0720,
1779964513.685,pose,robot2,follower,-0.1000,0.6623,
1779964513.720,pose,robot1,leader,0.7311,0.0730,
1779964513.720,pose,robot2,follower,-0.1018,0.6537,
1779964513.755,pose,robot1,leader,0.7398,0.0741,
1779964513.755,pose,robot2,follower,-0.1036,0.6452,
1779964513.790,pose,robot1,leader,0.7485,0.0751,
1779964513.790,pose,robot2,follower,-0.1054,0.6366,
1779964513.825,pose,robot1,leader,0.7571,0.0761,
1779964513.826,pose,robot2,follower,-0.1070,0.6280,
1779964513.860,pose,robot1,leader,0.7658,0.0772,
1779964513.860,pose,robot2,follower,-0.1085,0.6194,
1779964513.895,pose,robot1,leader,0.7745,0.0782,
1779964513.895,pose,robot2,follower,-0.1098,0.6107,
1779964513.930,pose,robot1,leader,0.7832,0.0792,
1779964513.930,pose,robot2,follower,-0.1110,0.6021,
1779964513.965,pose,robot1,leader,0.7919,0.0802,
1779964513.966,pose,robot2,follower,-0.1121,0.5934,
1779964514.000,pose,robot1,leader,0.8006,0.0813,
1779964514.001,pose,robot2,follower,-0.1131,0.5847,
1779964514.035,pose,robot1,leader,0.8093,0.0823,
1779964514.037,pose,robot2,follower,-0.1140,0.5760,
1779964514.070,pose,robot1,leader,0.8180,0.0833,
1779964514.070,pose,robot2,follower,-0.1148,0.5673,
1779964514.105,pose,robot1,leader,0.8267,0.0844,
1779964514.105,pose,robot2,follower,-0.1154,0.5586,
1779964514.140,pose,robot1,leader,0.8353,0.0854,
1779964514.140,pose,robot2,follower,-0.1160,0.5498,
1779964514.175,pose,robot1,leader,0.8440,0.0864,
1779964514.175,pose,robot2,follower,-0.1165,0.5411,
1779964514.178,role,robot1,leader,0.8440,0.0864,leader
1779964514.178,role,robot2,follower,-0.1165,0.5411,follower
1779964514.178,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.8440367497679521, ""y"": 0.08643409286634074}, ""robot2"": {""last_goal"": {""x"": 0.0496228172522335, ""y"": -0.007940182362195292}, ""role"": ""follower"", ""x"": -0.11651589174882636, ""y"": 0.5410942495062393}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964514.1782224, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964514.210,pose,robot1,leader,0.8527,0.0875,
1779964514.210,pose,robot2,follower,-0.1169,0.5324,
1779964514.245,pose,robot2,follower,-0.1173,0.5236,
1779964514.245,pose,robot1,leader,0.8614,0.0885,
1779964514.280,pose,robot1,leader,0.8701,0.0895,
1779964514.280,pose,robot2,follower,-0.1175,0.5161,
1779964514.315,pose,robot2,follower,-0.1175,0.5161,
1779964514.315,pose,robot1,leader,0.8788,0.0906,
1779964514.350,pose,robot1,leader,0.8875,0.0916,
1779964514.350,pose,robot2,follower,-0.1175,0.5161,
1779964514.385,pose,robot2,follower,-0.1174,0.5136,
1779964514.385,pose,robot1,leader,0.8962,0.0926,
1779964514.420,pose,robot1,leader,0.9049,0.0937,
1779964514.420,pose,robot2,follower,-0.1169,0.5049,
1779964514.455,pose,robot1,leader,0.9135,0.0947,
1779964514.456,pose,robot2,follower,-0.1163,0.4962,
1779964514.490,pose,robot1,leader,0.9222,0.0957,
1779964514.490,pose,robot2,follower,-0.1154,0.4874,
1779964514.525,pose,robot1,leader,0.9309,0.0968,
1779964514.525,pose,robot2,follower,-0.1144,0.4788,
1779964514.560,pose,robot2,follower,-0.1133,0.4701,
1779964514.560,pose,robot1,leader,0.9396,0.0978,
1779964514.595,pose,robot2,follower,-0.1120,0.4614,
1779964514.595,pose,robot1,leader,0.9483,0.0988,
1779964514.630,pose,robot2,follower,-0.1107,0.4528,
1779964514.630,pose,robot1,leader,0.9570,0.0998,
1779964514.665,pose,robot1,leader,0.9657,0.1009,
1779964514.665,pose,robot2,follower,-0.1092,0.4442,
1779964514.671,event,,,,,"{""event"": ""target_updated"", ""phase"": ""estimate_state"", ""requirement_refs"": [""REQ-001"", ""REQ-004""], ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964514.670831, ""target"": [1.8, 0.2], ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964514.678,role,robot1,leader,0.9657,0.1009,leader
1779964514.678,role,robot2,follower,-0.1092,0.4442,follower
1779964514.678,task_state,,,,,"{""follower"": ""robot2"", ""leader"": ""robot1"", ""phase"": ""navigate"", ""reason"": ""assigned_leader_follower"", ""requirement_refs"": [""REQ-001"", ""REQ-003"", ""REQ-004"", ""REQ-006""], ""robots"": {""robot1"": {""last_goal"": {""x"": 1.8, ""y"": 0.2}, ""role"": ""leader"", ""x"": 0.9656820302929984, ""y"": 0.10087970525423706}, ""robot2"": {""last_goal"": {""x"": 0.17126871410203603, ""y"": 0.006500242136044623}, ""role"": ""follower"", ""x"": -0.1091656994150841, ""y"": 0.4441561161165908}}, ""scenario_id"": ""two_turtlebot4_leader_follower"", ""stamp"": 1779964514.6781578, ""target"": {""x"": 1.8, ""y"": 0.2}, ""task_complete"": false, ""task_model_id"": ""paper_mbse_two_turtlebot4_swarm"", ""validation_case"": ""VC-SIM-2TB4-001""}"
1779964514.700,pose,robot1,leader,0.9744,0.1019,
1779964514.700,pose,robot2,follower,-0.1076,0.4356,
1779964514.735,pose,robot1,leader,0.9831,0.1029,
1779964514.735,pose,robot2,follower,-0.1058,0.4270,
1779964514.770,pose,robot1,leader,0.9917,0.1040,
1779964514.770,pose,robot2,follower,-0.1040,0.4184,
1779964514.805,pose,robot1,leader,1.0004,0.1050,
1779964514.805,pose,robot2,follower,-0.1035,0.4160,
1779964514.840,pose,robot1,leader,1.0091,0.1060,
1779964514.840,pose,robot2,follower,-0.1035,0.4160,
1779964514.875,pose,robot1,leader,1.0178,0.1071,
1779964514.875,pose,robot2,follower,-0.1035,0.4160,
1779964514.910,pose,robot2,follower,-0.1035,0.4160,
1779964514.910,pose,robot1,leader,1.0265,0.1081,
1779964514.945,pose,robot1,leader,1.0352,0.1091,
1779964514.945,pose,robot2,follower,-0.1035,0.4160,
1779964514.980,pose,robot1,leader,1.0439,0.1102,
1779964514.980,pose,robot2,follower,-0.1031,0.4148,
1779964515.015,pose,robot1,leader,1.0526,0.1112,
1779964515.016,pose,robot2,follower,-0.1000,0.4066,
1779964515.050,pose,robot1,leader,1.0613,0.1122,
1779964515.051,pose,robot2,follower,-0.0967,0.3985,
1779964515.085,pose,robot1,leader,1.0699,0.1133,
